"Kirkpatrick, Ralph"
"Noble, T. Tertius"
"Davis, Agnes"
"Fisher, Susanne"
"Szantho, Enid"
"List, Eugene"
"Schuster, Joseph"
"Totenberg, Roman"
"Mauro-Cottone, Melchiorre"
"Serkin, Rudolf"
"Lev, Ray"
"Kullman, Charles"
"Swarthout, Gladys"
"Chalif Dancers"
"Pro Arte Quartet"
"Sayao, Bidu"
"Concert Group"
"Ide, Letitia"
"Seckler, Beatrice"
"Orcutt, Edith"
"Shearer, Sybil"
"Bales, William"
"Bockman, George"
"Hollister, Caroll"
"Elzy, Ruby"
"Brown, Anne"
"Duncan, Todd"
"Padwa, Vladimir"
"Ferrara, Pasquale"
"Eustis, Edwina"
"Winters, Helen"
"Resnikoff, Jacob"
"Fiher, Tonia"
"Gordon, George"
"Harms, William"
"Philadelphia Ballet Company, The"
"Littlefield, Catherine"
"Cannon, Thomas"
"Littlefield, Dorothie"
"Caton, Edward"
"Dolinoff, Alexis"
"Golden, Miriam"
"Muscanto, Mischa"
"Gerardi, Antonio"
"Schuller, Arthur"
"Kreiselman, Morris"
"Koszegi, Alexander"
"Stehl, Richard"
"Jenkel, Heinrich"
"Strafford, Lloyd"
"Lawrence, Marjorie"
"Stone, Ellen"
"Schneiderman, Bill"
"Ricci, Luigi"
"Schulze, Robert"
"Rich, Albert"
"Cassado, Gaspar"
"Great Neck Public Schools"
"Church of the Advent Choir"
"St. Paul's Choir (Englewood, NJ)"
"Ghignatti, Amedeo"
"Horace Mann School for Boys Glee Club"
"Brainina, Balbina"
"Foxwood School Chorus"
"Vacchiano, William"
"Westra, Dorothy"
"Quiroga, Manuel"
"Hober, Beal"
"Scoville School Chorus"
"Jepson, Helen"
"St. Agatha's School Glee Club"
"Pauly, Rose"
"Huehn, Julius"
"Hale, Richard"
"Hindemith, Paul"
"Benoist, Andre"
"Pons, Lily"
"Senderovna, Ljuba"
"Darbo, Erica"
"de Vries, Sydney"
"Menz, Clifford"
"Alvers, Zinaida"
"Dunbar, John"
"Loewenthal, Eugene"
"Oncley, Paul"
"Chambers, Peter"
"Bart, Lys"
"Jaffe, Herbert"
"People's Chorus of New York"
"Iturbi, Amparo"
"Ballarine, Stephano"
"Martin, William"
"Treash, Leonard"
"Darmody, Hudson"
"Kirk, Florence"
"Pettinor, Irra"
"The Mordkin Ballet"
"Carmody, Hudson"
"Petri, Henry"
"Swain, Dorothy"
"Galpern, Lasar"
"Graham, June"
"Krupska, Dania"
"Ware, Leonard"
"Littlefield, Carl"
"Arion, Raoul"
"Steward , Julie"
"Woods, Mary"
"D'Alessandro, Rudolph"
"Kerns, Betty"
"Ross, Marion"
"Gentner, Norma"
"Popov, Nickolai"
"Harkin, Kathryn"
"Wright, Genia"
"Stuart, Ann"
"Conrad, Karen"
"Castagnetta, Grace"
"Merman, Ethel"
"Josten, Werner"
"Katchen, Julius"
"Cadman, Charles Wakefield"
"Achron, Isidor"
"Astruc, Yvonne"
"Karasick, Simon"
"Flagstad, Kirsten"
"Boynet, Emma"
"Chasins, Abram"
"Cordon, Norman"
"St. Paul's Boys' Choir (Flatbush, Brooklyn)"
"Polish Folk Dance Circle"
"Polish Trata Mountaineers Alliance"
"Chernishevsky Russian Folk Dance Group"
"Binichki Serbian Choir"
"Martinez, Juan"
"Antonita"
"Moses, Hah"
"McFoy, Abrianah"
"Carbon, Ju Ju"
"McCauley, Madupe"
"McClain, Tapeh"
"McCauley, Haffney"
"Tori, Tulay Sabi"
"Brown, Arti"
"Cruz, E"
"Brown, Will"
"Campbell, Abiola"
"Haynes, Jowreh"
"Adams, Jas Jule"
"Rylton, Minnie"
"Coker, Norman"
"Ford, Gwendolyn"
"Jones, Alberta"
"Johnson, Momodu"
"McClain, Jas"
"Hassan, Abdul"
"Coleman, Taobendu"
"Lyn Murray Chorus"
"Paul Whiteman Orchestra"
"Froman, Jane"
"The Four Modernaires"
"Sullivan, Maxine"
"Rosen, Lucie Bigelow"
"Ware, Gloria"
"Field, Joan"
"Kaye, Milton"
"Lhevinne, Rosina"
"Feeney, John"
"Merchant, Helen"
"Belnick, Arnold"
"Murat, Ronald"
"Nicolaeff, Peter"
"Andy, Katje"
"Klein, Hannah"
"Thieleker, Alfred"
"Tarrasch, William"
"Dragonette, Jessica"
"McClosky, David Blair"
"Grobe, Edouard"
"Connecticut Federated Choirs"
"Virovai, Robert"
"Barera, Orlando"
"Pius X School Choir"
"Bruyere, Germaine"
"Lechner, Fritz"
"Perugia, Noemie"
"Kedroff, Nathalie"
"Lehnerts, Mary Francis"
"Cuenod, Hugues"
"Conrad, Doda"
"Francaix, Jean"
"Del Pueyo, Eduardo"
"Hiraoka, Yoichi"
"Pearlstein, Abraham"
"Westminster Choir"
"Ginster, Ria"
"Warren, Leonard"
"Laholm, Eyvind"
"Harris, Daniel"
"Kogan, Boris"
"Norwegian Royal University Chorus"
"Talen (Talén), Bjørn"
"Szpinalski, Stanislaw"
"Kiepura, Jan"
"Segall, Bernardo"
"Bittencourt, Noemi"
"Darwin, Glenn"
"Dunbar, Brooks"
"Aubert, Roger"
"Leeson, Cecil"
"Ziegler, Oscar"
"Goossens, Leon"
"Cutner, Solomon"
"Ardelli, Norberto"
"Morelli, Adriana"
"Severn, Margaret"
"Kriens, Christine"
"Knott, Nancy"
"School of Music and Art"
"Travers, Patricia"
"Brema, Sylvia"
"Weede, Robert"
"Heywood, Charles"
"Valbor, Kirsten"
"Wolfe, Ann"
"Ericourt, Daniel"
"Monroe, Lucy"
"Merckel, Henry"
"Peerce, Jan"
"Rachlin, Ezra"
"Balocovic, Zlatko"
"Skolovsky, Zadel"
"Rosenker, Michael"
"Olgen, Olaf"
"Dickson, Muriel"
"Barozzi, Socrate"
"Castelnuovo-Tedesco, Mario"
"Rascher, Sigurd"
"Francescatti, Zino"
"Kaminsky, Anatol"
"Maynor, Dorothy"
"New York Institute for the Blind"
"Gordon, Jacques"
"Bloch, Suzanne"
"Leroux, Germaine"
"Barer, Simon"
"Dorfmann, Ania"
"Richart, Santiago"
"Sachs, Frances"
"Tagliafero, Magda"
"Tureck, Rosalyn"
"Sten, Suzanne"
"Hain, William"
"Hatfield, Lansing"
"Pessl, Yella"
"Brosa, Antonio"
"Horne, William"
"Reep, Philip"
"Greenwell, Gean"
"Barnard School for Boys Glee Club"
"Wen Talbert Choir"
"Burge, Louise"
"Dorsey, Abner"
"Stroganova, Nina"
"Chase, Lucia"
"Romanoff, Dimitri"
"Nillo, David"
"Saddler, Donald"
"Sergievsky, Oreste"
"Lysaght, Dorothy"
"Danielian, Leon"
"Tudor, Antony"
"Laing, Hugh"
"Varkas, Leon"
"People's Philharmonic Choral Society"
"Oyanguren, Julio Martinez"
"Houston, Elsie"
"Dolin, Anton"
"Sterne, Theresa"
"All American Youth Orchestra"
"Czaplicki, George"
"Gollner, Nana"
"Kaye, Nora"
"Alonso, Alicia"
"Robbins, Jerome"
"Losch, Tilly"
"Willens, Richard"
"Templeton, Alec"
"Vronsky, Vitya"
"Babin, Victor"
"Valente, Gina"
"Goodman, Benny"
"Leyssac, Paul"
"Dayan, Mordecai"
"Dembinsky, William"
"Dubensky, Leo"
"Reilich, Joseph"
"Frantz, Dalies"
"Nadien, David"
"Conde, Valdine"
"Kruskal, Rosaly"
"Thorborg, Kerstin"
"Aitken, Webster"
"Charlott"
"Mittler, Frank"
"Bokor, Margit"
"Berl, Paul"
"Stevens, Rise"
"Lanner, Max"
"Williamson, Majorie"
"Winkler, Herbert"
"Berg, Ellen"
"Slocum, Harrison"
"Roberts, Edward"
"Downes, Mabel Miller"
"Henry, Helen"
"Elwyn, David"
"Edkins, J. Alden"
"Schon, Kenneth"
"Comfort, Vaughn"
"Foster, Sidney"
"Martin, Betty"
"Lovat Pipe Band"
"Glee Club of the Brooklyn Friends School"
"Potsdam State Crane Choir"
"Talma, Louise"
"Wysor, Elisabeth"
"Dirman, Rose"
"Pierce, Pauline"
"Heidt, Winifred"
"Nadeau, Raoul"
"Johnson, Hardesty"
"Gephart, William"
"Dudley, Edward"
"Herrick, John"
"Carboni, Nino"
"Koppenhagen, Otto Von"
"Barere, Simon"
"Headley, George"
"Kenworthy"
"Baker, Alice Sanford"
"Toumanova, Tamara"
"Krassovska, Nathalie"
"Grantzeva, Tania"
"Korjinska"
"Crabtree, Leila"
"Flotat, Tatiana"
"Mladova, Milada"
"Kelepovska, Nathalie"
"Geleznova, Katia"
"Scarpova, Anna"
"Semenova, Tania"
"Marra, Eleonora"
"Hill, Yvonne"
"Brown, Vida"
"Thomas"
"Williams, Karel"
"Youskevitch, Igor"
"Lauret, Jeanette"
"Eglevsky, Andre"
"Yazvinsky, Jean"
"Kokitch, Casimir"
"Semenoff, Simon"
"Chamie, Tatiana"
"Lacca"
"Etheridge, Dorothy"
"Roudenko, Lubov"
"Hightower, Rosella"
"Katcharoff, Michel"
"Gibson"
"Tomin"
"Irwin"
"Armour"
"Volkoff, Chris"
"Kostenko, Vladimir"
"Kosloff, Alexis"
"Karnakovsky, Kari"
"Starbuck, James"
"Goudovitch, Alexandre"
"Youroff"
"Massine, Leonide"
"Danilova, Alexandra"
"Franklin, Frederic"
"Beresoff, Nicolas"
"Alvin"
"Woicikowska, Sonia"
"Guerard, Roland"
"Mimosa, Veronica"
"Matthews, Edward"
"Benny Goodman Orchestra"
"Forrest, Helen"
"Ballet Russe de Monte Carlo"
"Sampson"
"Schendy"
"Rolanoff"
"Egoroff"
"Picon, Armand"
"Novotna, Jarmila"
"Basilevsky, Ivan"
"Barber, Walter L. (Red)"
"Naegele, Charles"
"Paranov, Moshe"
"Caputo, Dominick"
"Adler, Larry"
"Malaby, Richard"
"Cowell, Henry"
"Evans, Wilbur"
"Bianca, Sondra"
"Steber, Eleanor"
"Moscona, Nicola"
"Glenn, Carroll"
"Zaremba, Sylvia"
"Paulee, Mona"
"Kramer, Ethel"
"Schaefer, Nancy"
"Conner, Nadine"
"Valasek, Erno"
"Steiner, Diana"
"Herz, Otto"
"Stewart, Reginald"
"Fine, Eleanor"
"Mimoso, Veronica"
"Mundy, Meg"
"Knox, Saida"
"Janssen, Herbert"
"Baumgartner, John Gaius"
"Kipnis, Alexander"
"Zoritch, Georges"
"Lvova, Ludmilla"
"Vlasoff, Anton"
"Lang, Harold"
"Istomina, Anna"
"Rostova, Lubov"
"Orth, Betty"
"Orlova, Tatiana"
"Slavenska, Mia"
"Vlassoff, Anton"
"Toumine, Svatioslav"
"Semichenko"
"Abram, Jacques"
"Kramer"
"Yuroff"
"American People's Chorus"
"Roubakine, Boris"
"Rupp, Franz"
"Members of the New York Philharmonic Strings"
"Versaci, Frank"
"First Piano Quartet, The"
"Garner, Adam"
"Holt, Henry"
"Schuler, Arthur"
"Tourel, Jennie"
"Gerard, Jacques"
"Martini, Nino"
"Finn, Rebecca"
"Washington Irving HS Chorus"
"Boys' High School Chorus"
"Arrau, Claudio"
"Mitropoulos, Dimitri"
"Pasztory-Bartok, Ditta"
"Bate, Stanley"
"Estrella, Arnaldo"
"Gordon, Kenneth"
"Kilenyi, Edward"
"Watson, Jean"
"McCurdy, Alexander"
"Scholz, Janos"
"Wummer, John"
"Junior Choirs-Pius X School"
"Chorus from the Barnard School for Boys"
"Robert Shaw Chorale"
"Sanroma (Sanromá), Jesus Maria"
"Jackson, Harriet"
"Hubbard, Alma"
"Moten, Etta"
"Tennyson, Jean"
"Lopez, Pilar"
"Greco, Jose"
"Argentinita"
"Vargas, Manolo"
"Sved, Alexander"
"Cehanovsky, George"
"Dudley, John"
"Stellman, Maxine"
"Browning, Lucille"
"Sandburg, Carl"
"Sinatra, Frank"
"Wilber, Weldon"
"Spivakovsky, Tossy"
"Firkusny, Rudolf"
"Shure, Leonard"
"Lincer, William"
"Pennario, Leonard"
"Istomin, Eugene"
"Varnay, Astrid"
"Westminster Chamber Singers"
"Di Bonaventura, Anthony"
"Nies-Berger, Edouard"
"Abato, Vincent J."
"Rose, Leonard"
"Halban, Desi"
"Sorel, Claudette"
"Gomberg, Harold"
"Bell, William"
"Polisi, William"
"Malcuzynski, Witold"
"Waves Singing Platoon"
"Kapell, William"
"Luther, Frank"
"NBC Symphony Orchestra"
"Milanov, Zinka"
"Merriman, Nan"
"All-City High School Chorus"
"Baum, Kurt"
"Cesare, Luigi de"
"Phillipps, Marie"
"Shubel, Anton"
"Belleri, Lamberto"
"Bernstein, Leonard"
"Markova, Alicia"
"Berini, Mario"
"Glaz, Herta"
"Whittemore, Arthur"
"Lowe, Jack"
"Stern, Isaac"
"Bauer, Lillian"
"Keane, Audrey"
"Vaslavina, Norma"
"Lazovsky, Yura"
"Moore, Grace"
"Kirsten, Dorothy"
"Fleisher, Leon"
"Chorus of the Cathedral School of St. Mary"
"Steuermann, Edward"
"Brownlee, John"
"Copeland, Sybil"
"Abel, Carmen"
"Cintron, Mary"
"Stevenson, Barbara"
"Uhl, Marcella"
"Landor, Neville"
"Therrien, Jeanne"
"Spivak, Raoul"
"John Harms Chorus"
"Harms, Iona"
"Stern, Carl"
"Layfield, Arthur"
"Wolf, Jacob"
"Odnoposoff, Ricardo"
"Chorus of the Summit School of Music"
"Berger, Mervin"
"Paull, Joyce"
"Szell, George"
"Singer, Joseph"
"Smith, Muriel"
"Franklin, William"
"Valentino, Francesco"
"St. Margaret's Junior Choir"
"St. Bernard's Boy's Choir"
"Maximovitch, Maria"
"Campbell, Norvel"
"United States Naval Reserve Midshipmen's School"
"Davis, Ellabelle"
"Farrell, Eileen"
"Repp, Ellen"
"Sandberg, Sven-Olaf"
"Scandinavian Singers"
"Andersen, Stell"
"Melton, James"
"General Platoff Don Cossack Chorus"
"Baronova, Irina"
"Lee, Kathryn"
"Shore, Dinah"
"Freeman, Treeter"
"Benzell, Mimi"
"Olheim, Helen"
"Singher, Martial"
"Nemenoff, Genia"
"Schools, Victoria"
"Merrill, Robert"
"Romberg, Sigmund"
"Seiloff, August J."
"Ramoska, Biruta"
"Dame, Donald"
"Fowler, Edwin"
"Rosay, Bettina"
"Kavan, Albia"
"Kriza, John"
"Simpson, Anne"
"Fuchs, Joseph"
"MacWatters, Virginia"
"Sandor, Gyorgy"
"Doree, Doris"
"Altman, Thelma"
"Otis, Cynthia Ann"
"Hendl, Walter"
"Prager, Nathan"
"Smith, James"
"Berkeley, Charmion"
"Spencer, Kenneth"
"Meiszner, Louise"
"Budapest String Quartet"
"Regules, Marisa"
"Wellington, Ezekiel"
"Scheffler, Walter"
"Sutherland, Grace"
"Reyes, Angel"
"Somer, Hilde"
"Wicks, Camilla"
"Rowe, Genevieve"
"Hit Parade Singers"
"Ross, David"
"Dunham, Katherine"
"Erwin, Ramona"
"Clay, Eddie"
"Gomez, Tommy"
"Ellis, Lucille"
"Ingram, Lawuane"
"Harper, Dolores"
"Jackson, Richardena"
"Mitchell, Gloria"
"Foster, Roxie"
"Cuttler, Bryon"
"Bradley, Wilbert"
"Alexander, James"
"Aul, Ronnie"
"Morris, Lenwood"
"Robinson, Eugene"
"Freitag, Dorothea"
"Estrada, LaRosa"
"Mendez, Julio"
"Aikens, Vanoye"
"Brancato, Rosemarie"
"Della Chiesa, Vivian"
"Korjus, Miliza"
"Saperton, David"
"Chayres, Nestor"
"Gomez and Rozzino"
"Acuna, Maria Teresa"
"Rey, Federico"
"Sadlowski and Berlin"
"Lecuona, Ernesto"
"Minty, Dorothy"
"Donald, Peter"
"Antoine, Josephine"
"Pernel, Orrea"
"Bjoerling, Jussi"
"Harvey, Vivien"
"Daum, Margaret"
"Hopple, Mary"
"George, Virginia"
"Johnston, Donald"
"Semmel, Scott"
"Bronn, Ariana"
"Lisichkina, Zinaida"
"Radischev Russian Folk Dance Group"
"Hamsky, A."
"Khadarik, Nicholas"
"Brenner, Vladimir"
"Raitt, John"
"Walters, Jess"
"Rybb, Leopold"
"Thompson, Hugh"
"Vardi, Emanuel"
"Kolessa, Lubka"
"Resnik, Regina"
"Nero, Paul"
"Lippmann, Heinz"
"Caruso, Giuseppe"
"Borodin's Six Gentlemen of Note"
"Ricci, George"
"Mayo, Conrad"
"Myerson, Bess"
"Manners, Lucille"
"Rex Stewart Sextet"
"Stewart, Rex"
"Ameche (Ameché), Jim"
"Balogh, Erno"
"Merchant, John de"
"Brown, Lucy"
"Greer, Frances"
"Warren, Elton J."
"Hutcherson, Le Vern"
"Margolies, Jacques"
"Mascherini, Enzo"
"Stockton, Doris"
"Hayward, Thomas"
"McKnight, Anne"
"Gallodor, Al"
"Bockstein, Edna"
"Shafer, Robert"
"Petina, Irra"
"Shefter, Bert"
"Courtney, Diane"
"Caesar, Irving"
"Barton, Eileen"
"Galli-Campi, Amri"
"Gari, Giulio"
"Petroff, Ivan"
"Wildermann, William"
"Norville, Hubert"
"Wilson, Teddy Shaw"
"Bodanya, Natalie"
"Graffman, Gary"
"Ray, Nadine"
"Tamarin, Ilya"
"Kozakevich, Stefan"
"Lenchner, Paula"
"Solovieff, Miriam"
"Banks, Hilda"
"Cross, Milton"
"Dorsey, Geri"
"Bassett, Warner"
"Turner, Claramae"
"Rondahl, Marie"
"Dillon, Irwin"
"Schuyler, Phillipa Duke"
"Edson, Edward"
"Ricarda, Ana"
"Skibine, George"
"Allard, Edith"
"Oka, Ann"
"Gansert, Jack"
"Cooper, Rex"
"Simon, Abbey"
"Jacobi, Irene"
"Hess, Marjory"
"Ornest, Dorothy"
"Jonas, Maryla"
"Szeryng, Henryk"
"Jobin, Raoul"
"Kurtz, Edmund"
"Sadowsky, Reah"
"Shirvan, Harriet"
"Chambers, James"
"Dello Joio, Norman"
"Prior, Ferdinand"
"Corini, Lola"
"Lees, Josephine"
"Pulis, Gordon"
"Van Haney, Lewis"
"Ostrander, Allen"
"Namen, William"
"Fischer, Mark"
"Conley, Eugene"
"McMechin, June"
"Bernette, Yara"
"Nelli, Herva"
"Rongdahl, Marie"
"Danford, Charles"
"Tomanelli, Carlo"
"Knight, Felix"
"Englander, Lester"
"Crossley, Duane"
"Herman, Jean"
"Wilde, Roy"
"Marvey, Gene"
"Borja, Esther"
"Hall, Leonne"
"Rockmore, Clara"
"Sabo, Rosika"
"Markova and Dolin Ensemble"
"Seibert, Wallace"
"Fernandez, Royes"
"Thimar, David"
"Brooks, David"
"Gallop, Frank"
"Neveu, Ginette"
"Midwood High School Choir"
"Burton, Blanche"
"Curzon, Clifford"
"Garbousova, Raya"
"Ganz, Isabelle"
"P.S. No. 60 Glee Club"
"Zorina, Vera"
"Gerome, Raymond"
"Laderoute, Joseph"
"Ferrier, Kathleen"
"Svanholm, Set"
"Henriot, Nicole"
"Goldberg, Barbara"
"Weissenberg, Sigi"
"Bohn, Jean"
"Pressler, Menahem"
"Hobson, Jane"
"Scott, Hazel"
"Morgan, Mac"
"Wild, Earl"
"Elmo, Cloe"
"Likova, Eva"
"Franceschi, Vera"
"Roney, Louis"
"Magnes, Frances"
"Stoska, Polyna"
"Dickey, Annamary"
"Allegro Production Chorus"
"Rose, Norman"
"Powers, Dorotha"
"Poulenc, Francis"
"Fassett, James H."
"Michelangeli, Arturo Benedetti"
"Goldberg, Szymon"
"Lipkin, Seymour"
"Graham, Jean"
"Janis, Byron"
"Di Stefano, Giuseppe"
"Baccaloni, Salvatore"
"Starkman, Molly"
"Davenport, Mary"
"Rhodes, Michael"
"Rich, Elizabeth"
"Stokes, Leonard"
"Rogers, Earl"
"Ballister, James"
"Heim, William"
"Browning School Boy's Choir"
"Buckley School Boy Choir"
"Collegiate School Choir"
"Fry, Dini de Remer"
"Hyman, Eugenia"
"Mitchell, Jeanne"
"Philharmonic Piano Quartet"
"Kopetz, Ada"
"Scales, John"
"Melnik, Bertha"
"Walmer, Max"
"Jones, Altan"
"Nikolaidi, Elena"
"Hunt, Lois"
"Farell, Marita"
"Brenner, Engelbert"
"Bagarotti, Giovanni"
"Kenyon, Kirsten"
"Kulick, V."
"Azaroff, G."
"Ensemble, Street Scene"
"James, Joseph"
"Remo, Ken"
"Atkins, Norman"
"Sullivan, Brian"
"Sarnoff, Dorothy"
"Turnley, Peggy"
"Quartararo, Florence"
"O'Neal, Frederick"
"Lipton, Martha"
"Fournier, Pierre"
"Moll, Mariquita"
"Paris, Virginia"
"Bernauer, Robert"
"Hambro, Leonid"
"Martenot, Ginette"
"Chase, Nancy"
"Tripp, Paul"
"Tenafly High School Children Players"
"Jessner, Irene"
"Stockton, Miriam"
"Evans, Edith"
"Warren, Elinor"
"Dame, Beverly"
"Magaloff, Nikita"
"Foss, Lukas"
"Chinn, Genevieve"
"Lympany, Moura"
"Battista, Joseph"
"Graf, Uta"
"Williams, Camilla"
"Bernhardt, Louise"
"Alexander, Carlos"
"London, George"
"Public School No. 12"
"Yeend, Frances"
"Anderson, Adolph"
"Princeton University Chapel"
"Kallir, Lilian"
"Galjour, Warren"
"Ramos, Carla Montel"
"Ramos, Fernando"
"Isais, Gilberto"
"Bering, Tamara"
"Alberghetti, Anna Maria"
"Gignatti, Amadeo"
"Manners, Gail"
"Borovsky, Alexander"
"Shub, Harry"
"Brill, Toba"
"Senofsky, Berl"
"Trepel, Shirley"
"Coleman, Herbert"
"Malbin, Elaine"
"Clarke, Victor"
"Symonette, Randolph"
"Yessin, Gerson"
"Bogin, Abba"
"Zambrana, Margarita"
"Somach, Beverly"
"Blinder, Naoum"
"Renardy, Ossy"
"Ives, Burl"
"Ciccolini, Aldo"
"Neaman, Yfrah"
"Milhaud, Madeleine"
"Lloyd, David"
"Mordino, Joseph"
"Herbert, Ralph"
"Columbia Opera Workshop"
"Williams, David"
"Dunlap, John"
"Mellendick, Edmund"
"Tibbs, Delloyd"
"Paige, Frances"
"Cosenza, James"
"Block, Edward"
"Casadesus, Gaby"
"Casadesus, Jean"
"Farrell, Richard"
"Berkeley Institute Chorus"
"Lenox School Chorus"
"Trinity School Chorus"
"McGinnis, Robert"
"Rosenberger, Walter"
"Bailey, Elden ""Buster"""
"Starr, Susan"
"Bolet, Jorge"
"Foldes, Andor"
"Herdt, Bess Ann"
"Behr, Jan"
"Bachauer, Gina"
"Rabin, Michael"
"Alberts, Eunice"
"Scott, Norman"
"Munsel, Patrice"
"Madeira, Jean"
"Kirk, Lisa"
"Parisot, Aldo"
"MacDonald, Jeannette"
"The Collegiate Chorale"
"Tucker, Richard"
"Brusilow, Anshel"
"Eckles, Robert"
"Bowe, Morton"
"Smith, Kenneth"
"Piazza, Marguerite"
"William, Earl"
"Seefried, Irmgard"
"Edinburgh Royal Chorus"
"Pease, James"
"Polisi, Pauline"
"Baker, Phil"
"Keene, Constance"
"Varga, Laszlo"
"Dow, Dorothy"
"Members of the New York Philharmonic Brass"
"St. Jean Baptiste School Chorus"
"Regis School Chorus"
"Walden School Chorus"
"Day, Sally"
"Rosario, Nena del"
"Link, Elinor"
"Humphrey, Mary"
"Lloyd, Whitfield"
"McCollum, John"
"Bate, Marden"
"Glazer, Frank"
"Bruchollerie, Monique de la"
"Johannesen, Grant"
"Rankin, Nell"
"Yale Glee Club"
"Best, Estelle"
"Tar, Vernon de"
"Thomas, Duane"
"Masselos, William"
"Ligeti, Desire"
"Rabin, Jeanne"
"Moudry, Janice"
"Gray, Carolyn"
"Peters, Roberta"
"Benny Goodman Sextet"
"Miller, Mildred"
"Guarrera, Frank"
"Sacks, Jerome"
"Lang, Marcia"
"Bedrick, Norma"
"Ringland, Earl"
"Poleri, David"
"Warfield, William"
"Bruce, Carol"
"Pickens, Jane"
"Gale, Richmond"
"Krauter, Marvin"
"Bonura, Peter"
"Weaver, Shirley"
"Seven, Salli"
"Orloff, Nicholas"
"Colton, Ronald"
"Boneck, Naomi"
"Ellyn, Lois"
"Manley, Gordon"
"Yaysnoff, June"
"Yaysnoff, Iris"
"Dalton, Wesley"
"Kuhlmann, Rosemary"
"Mincer, Richard"
"Roy, Margaret"
"Gorin, Igor"
"Endich, Saramae"
"Blackey, Donald"
"Conaway, Gilbert"
"De Merchant, John"
"Turbyfill, Richard"
"Zwilling, Nathan"
"Mellman, Leah"
"Gueden, Hilde"
"New York City Ballet"
"Gulda, Friedrich"
"Moody, Jacquelynne"
"Clark, Bettie"
"Bogucki, John Philip"
"Mattingly, James"
"Treggor, Philip"
"Krasner, Louis"
"Gilgore, Eda Zelda"
"Gousseau, Lelia"
"Castleman, Charles"
"Tagliavini, Ferruccio"
"Bolger, Ray"
"Thebom, Blanche"
"Brick Church Bell Ringers"
"Kleinsinger, George"
"Grumiaux, Arthur"
"Sebastian, John"
"Badura-Skoda, Paul"
"Zegler, Manuel"
"Drucker, Stanley"
"De Intinis, Ranier"
"Rudin, Leon"
"Temerson, Leon"
"Katz, David"
"Ormandy, Martin"
"Zimmerman, Fred"
"Xydis, Anna"
"Sumac, Yma"
"Ashley, Barbara"
"Shapiro, Maxim"
"Ronda, Lola de"
"Olivares, Luis"
"Torres, Julio"
"Vargas, Malena"
"Blasco, Ricardo"
"de Triana, Chinin"
"Madrona, Lupida"
"Soler, Angel"
"Ruiz, Antonio"
"Machado, Roger"
"Ocampo, Elba"
"Gavin, Gene"
"Vazquez, Roland"
"Becker, Lee"
"Morrow, Robert"
"Spiavakovsky, Tossy"
"Winternitz, Emanuel"
"Marlowe, Ronald"
"Marlowe, Jeffry"
"Olmstead, Nelson"
"Gorodnitzki, Sascha"
"Henderson, Skitch"
"D'Attili, Glauco"
"Smeterlin, Jan"
"Uninsky, Alexander"
"Kerr, Muriel"
"Tangeman, Nell"
"Smith-Spencer, Harvey"
"Simms, John"
"Dahlstrom, Ruth Karin"
"Friedman, Erick"
"Mulholland, John"
"Wayenberg, Daniel"
"Dubow, Marilyn"
"Campoli, Alfredo"
"Manes, Stephen"
"Ellis, William"
"Emerson, Faye"
"Laver, Phyllis"
"Bauman, Mordecai"
"Lateiner, Jacob"
"Andreasson, Bjoern"
"Weissberg, Arthur"
"Cerminara, Napoleon"
"Graudan, Joanna"
"Young Players Orchestra"
"Taylor, Deems"
"Jaimes, Judith"
"MacInnes, James"
"Cali, John"
"Anievas, Agustin"
"Gardner, Robert"
"Stein, Carol"
"Soriano, Gonzalo"
"Sanders, Samuel"
"Mandell, Alan"
"McChesney, Ernest"
"Warfield, Sandra"
"Amparo, Nila"
"de Ronda, Lola"
"Jimenez, Antonio"
"Mancilla, Jose"
"Zurita, Margarita"
"Garcia, Miquel"
"Seiger, Joseph"
"Tabbert, William"
"Bliss, Helena"
"Haskins, Virginia"
"Daniels, Danny"
"Gutierrez, Carmen"
"Henderson, Mary"
"Cassel, Walter"
"Rivera, Graciela"
"Price, Leontyne"
"Fizdale, Robert"
"Gold, Arthur"
"Matthews, Inez"
"Smith, Elwood"
"Spearman, Rawn"
"Allen, Betty"
"Robb, Mary"
"Turner, Clyde"
"Dash, Calvin"
"Ajemian, Anahid"
"Ajemian, Maro"
"McFerrin, Robert"
"Warner, Genevieve"
"Miller, Brenda"
"Vose, Madeleine"
"Cunningham, Davis"
"Michael, Paul James"
"Lipatti, Madeleine"
"Vinay, Ramon"
"Vichey, Luben"
"Langstaff, John"
"Buswell, James Oliver, IV"
"Scarpini, Pietro"
"Carol, Norman"
"Cliburn, Van"
"Notkoff, Robert"
"Russell, Anna"
"Hines, Jerome"
"Nowinski, William"
"Feher, George"
"Layefsky, Godfrey"
"Kates, David"
"Forstat, Milton"
"Glickman, Loren"
"Ware, John"
"Tomsic, Dubravka"
"Fox, Virgil"
"Krebs, Beatrice"
"Sauter-Finegan Orchestra"
"Smith, Paul"
"Steeg, Bruce"
"Kartman, Myron"
"Eaton, Eunice"
"Echaniz, Josa"
"Lewis, Brenda"
"Nixon, Marni"
"Cass, Lee"
"Hawthorne, Jim"
"Rounseville, Robert"
"Lane, Gloria"
"Fried, Howard"
"Aiken, David"
"Chambers, Madelaine"
"Moreno, Victor"
"Howard, Alan"
"Borowska, Irina"
"Chouteau, Yvonne"
