614,"Sabata,  Victor  De"
615,"Sweet,  Reginald"
616,"Boulanger,  Lili"
617,"Lorenziti,  Bernard"
618,"Strube,  Gustav"
619,"Borowski,  Felix"
620,"Casella,  Alfredo"
621,"Mouquet,  Jules"
622,"Respighi,  Ottorino"
623,"Powell,  John"
624,"Ganz,  Rudolph"
625,"Morris,  Harold"
626,"Cutler,  Henry  Stephen"
627,"Benoit,  Peter"
628,"Bartok [Bartók],  Béla"
629,"Dupont,  Gabriel"
630,"Rogers,  Bernard"
631,"McKinley,  Carl"
632,"Turina,  Joaquin"
633,"Novak,  Vitezslav"
634,"Griffes,  Charles  Tomlinson"
635,"Pierce,  Seneca"
636,"Hageman,  Richard"
637,"Lazzari,  Sylvio"
638,"Steinberg,  Maximilian"
639,"Maxwell,  Elsa"
640,"Speaks,  Oley"
641,"X,  Alfonso"
642,"Boito,  Arrigo"
643,"Riesenfeld,  Hugo"
644,"Tommasini,  Vincenzo"
645,"Albeniz [Albéniz],  Isaac"
646,"Maloof,  A."
647,"Sachnowsky,  G."
648,"Lieber,  Arthur"
649,"Malipiero,  Gian  Francesco"
650,"Kekeu,"
651,"Alfven [Alfvén],  Hugo"
652,"Gliere [Glière],  Reinhold"
653,"Vaughan Williams,  Ralph"
654,"Labate,  Bruno"
655,"Yon,  Pietro  Alessandro"
656,"Grant,"
657,"O'Hara,  Geoffrey"
658,"Parbury,"
659,"Wagenaar,  Johan"
660,"Dohnanyi,  Erno  von"
661,"Corelli,  Arcangelo"
662,"Thrane,  Waldemar"
663,"Leoni,  Franco"
664,"Gruenberg,  Louis"
665,"Faccio,  Franco"
666,"Skilton,  Charles  Sanford"
667,"Berners,  Lord"
668,"Karlowicz,  Mieczyslaw"
669,"Lalande,  Michel-Richard  De"
670,"Le Flem,  Paul"
671,"Holst,  Gustav"
672,"Williams,  John  Gerard"
673,"Prokofiev,  Sergei"
674,"Philippe,"
675,"Hammond,  William  G."
676,"Goossens,  Eugene"
677,"Leginska,  Ethel"
678,"Vittoria,  Tomasso"
679,"Kallinnikof,  Ivanof"
680,"Waddington,  Samuel  P."
681,"Rogers,"
682,"Pizzetti,  Ilderbando"
683,"Dopper,  Cornelius"
684,"Diepenbrock,  Alphons"
685,"Goudoever,  H.D.  van"
686,"Faning,  Eaton"
687,"Scalero,  Rosario"
688,"Mengelberg,  Willem"
689,"Watts,  Wintter"
690,"Dunham,  Henry  M."
691,"Hosmer,  Lucius"
692,"Breil,  Joseph  C."
693,"Halvorsen,  Johan"
694,"Luigini,  Alexandre"
695,"Dunn,  James  Philip"
696,"Langley,  Allan  Lincoln"
697,"Weiner,  Leo"
698,"Savine,  Alexander"
699,"Bach,  Carl  Philipp Emanuel"
700,"Fairchild,  Blair"
701,"Costeley,  Guillaume"
702,"Moya,  Antoni  Perez"
703,"Donostia,  Padre  (San Sebastian, P. Jose Antonio ne Zulaica)"
704,"Romen,  Louis"
705,"Buck,  Dudley"
706,"Wetzler,  Hermann  Hans"
707,"Anrooy,  Peter  G. Van"
708,"Burgmein,  J."
709,"Rebikov,  Vladimir  Ivanovich"
710,"Schreker,  Franz"
711,"Toch,  Ernst"
712,"Saminsky,  Lazare"
713,"Pick-Mangiagalli,  Riccardo"
714,"Kornauth,  Egon"
715,"Riegger,  Wallingford"
716,"Kidder,  Max"
717,"Reiser,  Alois"
718,"Novick,  Nathan"
719,"Marcelli,  Nino"
720,"Bach, J. S. -Gounod,"
721,"Scarlatti,  Alessandro"
722,"Dale,  Benjamin  James"
723,"Falla,  Manuel  de"
724,"Saboly,  Nicolas"
725,"Schroeder,  William"
726,"Geissel,  J."
727,"Becket,  Thomas  A."
728,"Hanson,  Howard"
729,"Casadesus,  Robert"
730,"Schuecker,  Edmund"
731,"Bellison,  Simeon"
732,"Gallico,  Paolo"
733,"Andreae,  Volkmar"
734,"Mengelberg,  Rudolf"
735,"Stoessel,  Albert"
736,"Schreiner,  Alexander"
737,"Komzak,  Karl"
738,"Weismann,  Julius"
739,"Hellmesberger,  Joseph, Jr."
740,"Maganini,  Quinto"
741,"Honegger,  Arthur"
742,"Ballantine,  Edward"
743,"Luzzi,  Luigi"
744,"Lvovsky,"
745,"Telemann,  Georg  Philipp"
746,"Byrd,  William"
747,"Copland,  Aaron"
748,"Bottesini,  Giovanni"
749,"Bergson,  Michal"
750,"Ives,  Simon"
751,"Tcherepnin,  Alexander"
752,"Alvars,  Paris"
753,"Bach,  Johann  Christian"
754,"Braunfels,  Walter"
755,"Gardner,  Samuel"
756,"Tailleferre,  Germaine"
757,"Ilgenfritz,  McNair"
758,"Horst,  Louis"
759,"Mowrey,  Dent"
760,"Jonas,"
761,"Valverde,  Joaquin"
762,"Frey,  Hugo"
763,"Rieti,  Vittorio"
764,"Gebhard,  Heinrich"
765,"Tansman,  Alexandre"
766,"Poulenc,  Francis"
767,"Hindemith,  Paul"
768,"Gershwin,  George"
769,"Bax,  Sir  Arnold"
770,"Vivaldi-Bach,"
771,"Hasse,  Johann  Adolph"
772,"Valentini,  Giuseppe"
773,"Work,  Henry  Clay"
774,"Krenek,  Ernst"
775,"Gabriel-Marie,"
776,"Harling,  William  Franke"
777,"Drigo,  Riccardo"
778,"Rehfeld,"
779,"Harris,  Roy"
780,"Axt,  William"
781,"McCoy,  William  J."
782,"Collins,  Anthony"
783,"Delamarter,  Eric"
784,"Low,"
785,"Edelshtadt,"
786,"Raisin,  A."
787,"Shaeffer,  Joseph"
788,"Ibert,  Jacques"
789,"Wagenaar,  Bernard"
790,"Milhaud,  Darius"
791,"Szymanowski,  Karol"
792,"Zangius,  Nikolaus"
793,"Ives,  Charles"
794,"Gilmore,  Patrick  Sarsfield"
795,"Miaskovsky,  Nikolai"
796,"Janacek [Janácek],  Leoš"
797,"Certon,  Pierre"
798,"Abert,  Johann  Joseph"
799,"Luther,  Martin"
800,"Ward,  Samuel  Augustus"
801,"Alvarez,"
802,"Sonnett,"
803,"Tuerck,"
804,"Sturm-Biel,"
805,"Curti,"
806,"Spinelli,  Niccola"
807,"Ferroud,  Pierre  Octave"
808,"Mero,  Yolanda"
809,"Busch,  Adolf"
810,"Teschner,  Melchior"
811,"Kodaly [Kodály],  Zoltán"
812,"Brucken Fock,  Gerardus Hubertus Galenus  von"
813,"Striegler,  Kurt"
814,"Stearns,  Theodor"
815,"Kaminski,  Heinrich"
816,"Low,  Leo"
817,"Bensman,  M."
818,"Yasinowski,  P."
819,"Schaeffer,  J."
820,"Dubensky,  Arkady"
821,"Ehrenberg,  Carl  Emil Theodor"
822,"Nanino,  Giovanni  Maria"
823,"Darcieux,  Francisque"
824,"Ebeling,  Johann  Georg"
825,"Paisiello,  Giovanni"
826,"Geminiani,  Francesco"
827,"Phile,  Philip"
828,"Cui,  Cesar [César]"
829,"Halffter,  Ernesto"
830,"Espla [Esplá],  Oscar [Óscar]"
831,"Willis,  Wallis"
832,"Cimarosa,  Domenico"
833,"Lane,  Eastwood"
834,"Bowers,  Robert  Hood"
835,"Goublier,"
836,"Wachs,  Paul"
837,"Eilenberg,  Richard"
838,"Strickland,  Lily"
839,"Stoughton,  Roy  Spaulding"
840,"Bucharoff [Buchalter],  Simon"
841,"Cassado [Cassadò],  Gaspar"
842,"Atterberg,  Kurt"
843,"Berezowsky,  Nicolai"
844,"Mouret,  Jean  Joseph"
845,"Wolfe,  Jacques"
846,"Willson,  Meredith"
847,"Balakirev,  Mily  Alekseyevich"
848,"Coates,  Albert"
849,"Satie,  Erik"
850,"Fuleihan,  Anis"
851,"Bergé,  Irénée"
852,"Nevin,  Arthur"
853,"Schmidt,  Franz"
854,"Conus,  Jules"
